,game_date,home_team,away_team,city,distance_from_last_location_home_team,distance_from_last_location_away_team
33045,2013-07-22,TEX,NYA,Arlington,369.27131612542723,2236.777011410713
33046,2013-07-22,TOR,LAN,Toronto,0.0,3501.3537982913044
33047,2013-07-22,ARI,CHN,Phoenix,0.0,2943.488746966535
33048,2013-07-22,COL,MIA,Denver,1470.4268083250124,2402.2605088714868
33049,2013-07-22,MIL,SDN,Milwaukee,0.0,1182.2074673412023
33050,2013-07-22,NYN,ATL,New York,0.0,1201.1574660257609
33051,2013-07-22,SFN,CIN,San Francisco,559.3369112665672,3288.645185953299
33052,2013-07-22,WAS,PIT,Washington,0.0,306.10106970714855
33053,2013-07-23,ANA,MIN,Anaheim,3032.264703350556,2442.3606921895343
33054,2013-07-23,BOS,TBA,Boston,306.0865217705733,6607.42959841644
33055,2013-07-23,CHA,DET,Chicago,0.0,571.9581870978088
33056,2013-07-23,HOU,OAK,Houston,0.0,2635.498135377761
33057,2013-07-23,KCA,BAL,Kansas City,664.9567606340247,7922.845523019674
33058,2013-07-23,SEA,CLE,Seattle,1088.5959671863218,3334.1735367384895
33059,2013-07-23,TEX,NYA,Arlington,369.27131612542723,2236.777011410713
33060,2013-07-23,TOR,LAN,Toronto,0.0,3501.3537982913044
33061,2013-07-23,ARI,CHN,Phoenix,0.0,2943.488746966535
33062,2013-07-23,COL,MIA,Denver,1470.4268083250124,2402.2605088714868
33063,2013-07-23,MIL,SDN,Milwaukee,0.0,1182.2074673412023
33064,2013-07-23,NYN,ATL,New York,0.0,1201.1574660257609
33065,2013-07-23,SFN,CIN,San Francisco,559.3369112665672,3288.645185953299
33066,2013-07-23,SFN,CIN,San Francisco,559.3369112665672,3288.645185953299
33067,2013-07-23,SLN,PHI,St. Louis,2048.454010383616,751.5565326239617
33068,2013-07-23,WAS,PIT,Washington,0.0,306.10106970714855
33069,2013-07-24,ANA,MIN,Anaheim,3032.264703350556,2442.3606921895343
33070,2013-07-24,BOS,TBA,Boston,306.0865217705733,6607.42959841644
33071,2013-07-24,CHA,DET,Chicago,0.0,571.9581870978088
33072,2013-07-24,HOU,OAK,Houston,0.0,2635.498135377761
33073,2013-07-24,KCA,BAL,Kansas City,664.9567606340247,7922.845523019674
33074,2013-07-24,SEA,CLE,Seattle,1088.5959671863218,3334.1735367384895
33075,2013-07-24,TEX,NYA,Arlington,369.27131612542723,2236.777011410713
33076,2013-07-24,TOR,LAN,Toronto,0.0,3501.3537982913044
33077,2013-07-24,ARI,CHN,Phoenix,0.0,2943.488746966535
33078,2013-07-24,COL,MIA,Denver,1470.4268083250124,2402.2605088714868
33079,2013-07-24,MIL,SDN,Milwaukee,0.0,1182.2074673412023
33080,2013-07-24,NYN,ATL,New York,0.0,1201.1574660257609
33081,2013-07-24,SFN,CIN,San Francisco,559.3369112665672,3288.645185953299
33082,2013-07-24,SLN,PHI,St. Louis,2048.454010383616,751.5565326239617
33083,2013-07-24,WAS,PIT,Washington,0.0,306.10106970714855
33084,2013-07-25,CHA,DET,Chicago,0.0,571.9581870978088
33085,2013-07-25,KCA,BAL,Kansas City,664.9567606340247,7922.845523019674
33086,2013-07-25,OAK,ANA,Oakland,0.0,3275.2705503897528
33087,2013-07-25,SEA,MIN,Seattle,1088.5959671863218,2245.1635914971234
33088,2013-07-25,TEX,NYA,Arlington,369.27131612542723,2236.777011410713
33089,2013-07-25,TOR,HOU,Toronto,0.0,2094.2172206168743
33090,2013-07-25,ARI,CHN,Phoenix,0.0,2943.488746966535
33091,2013-07-25,COL,MIA,Denver,1470.4268083250124,2402.2605088714868
33092,2013-07-25,LAN,CIN,Los Angeles,0.0,3052.3320812157895
33093,2013-07-25,MIL,SDN,Milwaukee,0.0,1182.2074673412023
33094,2013-07-25,NYN,ATL,New York,0.0,1201.1574660257609
33095,2013-07-25,SLN,PHI,St. Louis,2048.454010383616,751.5565326239617
33096,2013-07-25,WAS,PIT,Washington,0.0,306.10106970714855
33097,2013-07-26,BAL,BOS,Baltimore,7149.567186517731,272.73605892878385
33098,2013-07-26,CHA,KCA,Chicago,0.0,0.0
33099,2013-07-26,CLE,TEX,Cleveland,305.26178960405156,1793.0486681337952
33100,2013-07-26,DET,PHI,Detroit,874.4497225862725,959.8801060763853
33101,2013-07-26,NYA,TBA,New York,0.0,6896.363111635772
33102,2013-07-26,OAK,ANA,Oakland,0.0,3275.2705503897528
33103,2013-07-26,SEA,MIN,Seattle,1088.5959671863218,2245.1635914971234
33104,2013-07-26,TOR,HOU,Toronto,0.0,2094.2172206168743
33105,2013-07-26,ARI,SDN,Phoenix,0.0,3450.9483903126825
33106,2013-07-26,ATL,SLN,Atlanta,0.0,2561.969410841943
33107,2013-07-26,COL,MIL,Denver,1470.4268083250124,1470.4268083250124
33108,2013-07-26,LAN,CIN,Los Angeles,0.0,3052.3320812157895
33109,2013-07-26,MIA,PIT,Miami,1484.7952207347034,1626.8677705316793
33110,2013-07-26,SFN,CHN,San Francisco,559.3369112665672,3646.425321692664
33111,2013-07-26,WAS,NYN,Washington,0.0,328.7275182917685
33112,2013-07-26,WAS,NYN,Washington,0.0,328.7275182917685
33113,2013-07-27,BAL,BOS,Baltimore,7149.567186517731,272.73605892878385
33114,2013-07-27,CHA,KCA,Chicago,0.0,0.0
33115,2013-07-27,CLE,TEX,Cleveland,305.26178960405156,1793.0486681337952
33116,2013-07-27,DET,PHI,Detroit,874.4497225862725,959.8801060763853
33117,2013-07-27,NYA,TBA,New York,0.0,6896.363111635772
33118,2013-07-27,OAK,ANA,Oakland,0.0,3275.2705503897528
33119,2013-07-27,SEA,MIN,Seattle,1088.5959671863218,2245.1635914971234
33120,2013-07-27,TOR,HOU,Toronto,0.0,2094.2172206168743
33121,2013-07-27,ARI,SDN,Phoenix,0.0,3450.9483903126825
33122,2013-07-27,ATL,SLN,Atlanta,0.0,2561.969410841943
33123,2013-07-27,COL,MIL,Denver,1470.4268083250124,1470.4268083250124
33124,2013-07-27,LAN,CIN,Los Angeles,0.0,3052.3320812157895
33125,2013-07-27,MIA,PIT,Miami,1484.7952207347034,1626.8677705316793
33126,2013-07-27,SFN,CHN,San Francisco,559.3369112665672,3646.425321692664
33127,2013-07-27,WAS,NYN,Washington,0.0,328.7275182917685
33128,2013-07-28,BAL,BOS,Baltimore,7149.567186517731,272.73605892878385
33129,2013-07-28,CHA,KCA,Chicago,0.0,0.0
33130,2013-07-28,CLE,TEX,Cleveland,305.26178960405156,1793.0486681337952
33131,2013-07-28,DET,PHI,Detroit,874.4497225862725,959.8801060763853
33132,2013-07-28,NYA,TBA,New York,0.0,6896.363111635772
33133,2013-07-28,OAK,ANA,Oakland,0.0,3275.2705503897528
33134,2013-07-28,SEA,MIN,Seattle,1088.5959671863218,2245.1635914971234
33135,2013-07-28,TOR,HOU,Toronto,0.0,2094.2172206168743
33136,2013-07-28,ARI,SDN,Phoenix,0.0,3450.9483903126825
33137,2013-07-28,ATL,SLN,Atlanta,0.0,2561.969410841943
33138,2013-07-28,COL,MIL,Denver,1470.4268083250124,1470.4268083250124
33139,2013-07-28,LAN,CIN,Los Angeles,0.0,3052.3320812157895
33140,2013-07-28,MIA,PIT,Miami,1484.7952207347034,1626.8677705316793
33141,2013-07-28,SFN,CHN,San Francisco,559.3369112665672,3646.425321692664
33142,2013-07-28,WAS,NYN,Washington,0.0,328.7275182917685
33143,2013-07-29,BOS,TBA,Boston,306.0865217705733,6607.42959841644
33144,2013-07-29,CLE,CHA,Cleveland,305.26178960405156,495.424383058328
33145,2013-07-29,OAK,TOR,Oakland,0.0,3639.2913103128753
33146,2013-07-29,TEX,ANA,Arlington,369.27131612542723,1336.3729217274802
33147,2013-07-29,ATL,COL,Atlanta,0.0,1075.7017562557248
33148,2013-07-29,CHN,MIL,Chicago,660.0111716557741,131.10499631386125
33149,2013-07-29,MIA,NYN,Miami,1484.7952207347034,1753.0763004355238
33150,2013-07-29,PIT,SLN,Pittsburgh,0.0,2943.488746966535
33151,2013-07-29,SDN,CIN,San Diego,3915.39807350928,3013.707477296857
33152,2013-07-30,BAL,HOU,Baltimore,7149.567186517731,2014.6088944980265
33153,2013-07-30,BOS,SEA,Boston,306.0865217705733,4330.993319347035
33154,2013-07-30,CLE,CHA,Cleveland,305.26178960405156,495.424383058328
33155,2013-07-30,DET,WAS,Detroit,874.4497225862725,635.5763521259219
33156,2013-07-30,MIN,KCA,Minneapolis,0.0,571.9581870978088
33157,2013-07-30,OAK,TOR,Oakland,0.0,3639.2913103128753
33158,2013-07-30,TBA,ARI,St. Petersburg,0.0,9089.69965494563
33159,2013-07-30,TEX,ANA,Arlington,369.27131612542723,1336.3729217274802
33160,2013-07-30,ATL,COL,Atlanta,0.0,1075.7017562557248
33161,2013-07-30,CHN,MIL,Chicago,660.0111716557741,131.10499631386125
33162,2013-07-30,CHN,MIL,Chicago,660.0111716557741,131.10499631386125
33163,2013-07-30,LAN,NYA,Los Angeles,0.0,3944.275348966509
33164,2013-07-30,MIA,NYN,Miami,1484.7952207347034,1753.0763004355238
33165,2013-07-30,PHI,SFN,Philadelphia,1071.8284253498955,3851.941412605929
33166,2013-07-30,PIT,SLN,Pittsburgh,0.0,2943.488746966535
33167,2013-07-30,PIT,SLN,Pittsburgh,0.0,2943.488746966535
33168,2013-07-30,SDN,CIN,San Diego,3915.39807350928,3013.707477296857
33169,2013-07-31,BAL,HOU,Baltimore,7149.567186517731,2014.6088944980265
33170,2013-07-31,BOS,SEA,Boston,306.0865217705733,4330.993319347035
33171,2013-07-31,CLE,CHA,Cleveland,305.26178960405156,495.424383058328
33172,2013-07-31,DET,WAS,Detroit,874.4497225862725,635.5763521259219
33173,2013-07-31,MIN,KCA,Minneapolis,0.0,571.9581870978088
33174,2013-07-31,OAK,TOR,Oakland,0.0,3639.2913103128753
33175,2013-07-31,TBA,ARI,St. Petersburg,0.0,9089.69965494563
33176,2013-07-31,TEX,ANA,Arlington,369.27131612542723,1336.3729217274802
33177,2013-07-31,ATL,COL,Atlanta,0.0,1075.7017562557248
33178,2013-07-31,CHN,MIL,Chicago,660.0111716557741,131.10499631386125
33179,2013-07-31,LAN,NYA,Los Angeles,0.0,3944.275348966509
33180,2013-07-31,MIA,NYN,Miami,1484.7952207347034,1753.0763004355238
33181,2013-07-31,PHI,SFN,Philadelphia,1071.8284253498955,3851.941412605929
33182,2013-07-31,PIT,SLN,Pittsburgh,0.0,2943.488746966535
33183,2013-07-31,SDN,CIN,San Diego,3915.39807350928,3013.707477296857
33184,2013-08-01,ANA,TOR,Anaheim,3032.264703350556,3486.7220172564316
33185,2013-08-01,BAL,HOU,Baltimore,7149.567186517731,2014.6088944980265
33186,2013-08-01,BOS,SEA,Boston,306.0865217705733,4330.993319347035
33187,2013-08-01,CLE,CHA,Cleveland,305.26178960405156,495.424383058328
33188,2013-08-01,MIN,KCA,Minneapolis,0.0,571.9581870978088
33189,2013-08-01,TEX,ARI,Arlington,369.27131612542723,1398.2893664891412
33190,2013-08-01,ATL,COL,Atlanta,0.0,1075.7017562557248
33191,2013-08-01,CHN,LAN,Chicago,660.0111716557741,2809.792882017377
33192,2013-08-01,MIA,NYN,Miami,1484.7952207347034,1753.0763004355238
33193,2013-08-01,PHI,SFN,Philadelphia,1071.8284253498955,3851.941412605929
33194,2013-08-01,PIT,SLN,Pittsburgh,0.0,2943.488746966535
33195,2013-08-02,ANA,TOR,Anaheim,3032.264703350556,3486.7220172564316
33196,2013-08-02,BAL,SEA,Baltimore,7149.567186517731,3941.189395311595
33197,2013-08-02,BOS,ARI,Boston,306.0865217705733,3701.266366843985
33198,2013-08-02,DET,CHA,Detroit,874.4497225862725,381.9811596314157
33199,2013-08-02,MIN,HOU,Minneapolis,0.0,1699.0980635951648
33200,2013-08-02,OAK,TEX,Oakland,0.0,2635.498135377761
33201,2013-08-02,TBA,SFN,St. Petersburg,0.0,9189.822347280591
33202,2013-08-02,CHN,LAN,Chicago,660.0111716557741,2809.792882017377
33203,2013-08-02,CIN,SLN,Cincinnati,0.0,2543.8372888924696
33204,2013-08-02,MIA,CLE,Miami,1484.7952207347034,1984.863769090737
33205,2013-08-02,MIL,WAS,Milwaukee,0.0,1024.1284492754244
33206,2013-08-02,NYN,KCA,New York,0.0,1146.7355698523086
33207,2013-08-02,PHI,ATL,Philadelphia,1071.8284253498955,1071.8284253498955
33208,2013-08-02,PIT,COL,Pittsburgh,0.0,719.6245108451392
33209,2013-08-02,SDN,NYA,San Diego,3915.39807350928,3915.39807350928
33210,2013-08-03,ANA,TOR,Anaheim,3032.264703350556,3486.7220172564316
33211,2013-08-03,BAL,SEA,Baltimore,7149.567186517731,3941.189395311595
33212,2013-08-03,BOS,ARI,Boston,306.0865217705733,3701.266366843985
33213,2013-08-03,DET,CHA,Detroit,874.4497225862725,381.9811596314157
33214,2013-08-03,MIN,HOU,Minneapolis,0.0,1699.0980635951648
33215,2013-08-03,OAK,TEX,Oakland,0.0,2635.498135377761
33216,2013-08-03,TBA,SFN,St. Petersburg,0.0,9189.822347280591
33217,2013-08-03,CHN,LAN,Chicago,660.0111716557741,2809.792882017377
33218,2013-08-03,CIN,SLN,Cincinnati,0.0,2543.8372888924696
33219,2013-08-03,MIA,CLE,Miami,1484.7952207347034,1984.863769090737
33220,2013-08-03,MIL,WAS,Milwaukee,0.0,1024.1284492754244
33221,2013-08-03,NYN,KCA,New York,0.0,1146.7355698523086
33222,2013-08-03,PHI,ATL,Philadelphia,1071.8284253498955,1071.8284253498955
33223,2013-08-03,PIT,COL,Pittsburgh,0.0,719.6245108451392
33224,2013-08-03,SDN,NYA,San Diego,3915.39807350928,3915.39807350928
33225,2013-08-04,ANA,TOR,Anaheim,3032.264703350556,3486.7220172564316
33226,2013-08-04,BAL,SEA,Baltimore,7149.567186517731,3941.189395311595
33227,2013-08-04,BOS,ARI,Boston,306.0865217705733,3701.266366843985
33228,2013-08-04,DET,CHA,Detroit,874.4497225862725,381.9811596314157
33229,2013-08-04,MIN,HOU,Minneapolis,0.0,1699.0980635951648
33230,2013-08-04,OAK,TEX,Oakland,0.0,2635.498135377761
33231,2013-08-04,TBA,SFN,St. Petersburg,0.0,9189.822347280591
33232,2013-08-04,CHN,LAN,Chicago,660.0111716557741,2809.792882017377
33233,2013-08-04,CIN,SLN,Cincinnati,0.0,2543.8372888924696
33234,2013-08-04,MIA,CLE,Miami,1484.7952207347034,1984.863769090737
33235,2013-08-04,MIL,WAS,Milwaukee,0.0,1024.1284492754244
33236,2013-08-04,NYN,KCA,New York,0.0,1146.7355698523086
33237,2013-08-04,PHI,ATL,Philadelphia,1071.8284253498955,1071.8284253498955
33238,2013-08-04,PIT,COL,Pittsburgh,0.0,719.6245108451392
33239,2013-08-04,SDN,NYA,San Diego,3915.39807350928,3915.39807350928
33240,2013-08-05,ANA,TEX,Anaheim,3032.264703350556,2177.5175615667217
33241,2013-08-05,CHA,NYA,Chicago,0.0,1146.7355698523086
33242,2013-08-05,CLE,DET,Cleveland,305.26178960405156,1015.0435346030048
33243,2013-08-05,HOU,BOS,Houston,0.0,2283.4731891218285
33244,2013-08-05,KCA,MIN,Kansas City,664.9567606340247,661.7636302695871
33245,2013-08-05,SEA,TOR,Seattle,1088.5959671863218,3334.1735367384895
33246,2013-08-05,SFN,MIL,San Francisco,559.3369112665672,2964.094396230098
33247,2013-08-05,SLN,LAN,St. Louis,2048.454010383616,2558.4488815607965
33248,2013-08-05,WAS,ATL,Washington,0.0,872.4315734020432
33249,2013-08-06,ANA,TEX,Anaheim,3032.264703350556,2177.5175615667217
33250,2013-08-06,CHA,NYA,Chicago,0.0,1146.7355698523086
33251,2013-08-06,CLE,DET,Cleveland,305.26178960405156,1015.0435346030048
33252,2013-08-06,HOU,BOS,Houston,0.0,2283.4731891218285
33253,2013-08-06,KCA,MIN,Kansas City,664.9567606340247,661.7636302695871
33254,2013-08-06,SEA,TOR,Seattle,1088.5959671863218,3334.1735367384895
33255,2013-08-06,ARI,TBA,Phoenix,0.0,9089.69965494563
33256,2013-08-06,CIN,OAK,Cincinnati,0.0,3275.2705503897528
33257,2013-08-06,NYN,COL,New York,0.0,1182.2074673412023
33258,2013-08-06,PHI,CHN,Philadelphia,1071.8284253498955,414.4873311986973
33259,2013-08-06,PIT,MIA,Pittsburgh,0.0,306.10106970714855
33260,2013-08-06,SDN,BAL,San Diego,3915.39807350928,9305.61644181098
33261,2013-08-06,SFN,MIL,San Francisco,559.3369112665672,2964.094396230098
33262,2013-08-06,SLN,LAN,St. Louis,2048.454010383616,2558.4488815607965
33263,2013-08-06,WAS,ATL,Washington,0.0,872.4315734020432
33264,2013-08-07,ANA,TEX,Anaheim,3032.264703350556,2177.5175615667217
33265,2013-08-07,CHA,NYA,Chicago,0.0,1146.7355698523086
33266,2013-08-07,CLE,DET,Cleveland,305.26178960405156,1015.0435346030048
33267,2013-08-07,HOU,BOS,Houston,0.0,2283.4731891218285
33268,2013-08-07,KCA,MIN,Kansas City,664.9567606340247,661.7636302695871
33269,2013-08-07,SEA,TOR,Seattle,1088.5959671863218,3334.1735367384895
33270,2013-08-07,ARI,TBA,Phoenix,0.0,9089.69965494563
33271,2013-08-07,CIN,OAK,Cincinnati,0.0,3275.2705503897528
33272,2013-08-07,NYN,COL,New York,0.0,1182.2074673412023
33273,2013-08-07,PHI,CHN,Philadelphia,1071.8284253498955,414.4873311986973
33274,2013-08-07,PIT,MIA,Pittsburgh,0.0,306.10106970714855
33275,2013-08-07,SDN,BAL,San Diego,3915.39807350928,9305.61644181098
33276,2013-08-07,SFN,MIL,San Francisco,559.3369112665672,2964.094396230098
33277,2013-08-07,SLN,LAN,St. Louis,2048.454010383616,2558.4488815607965
33278,2013-08-07,WAS,ATL,Washington,0.0,872.4315734020432
33279,2013-08-08,CLE,DET,Cleveland,305.26178960405156,1015.0435346030048
33280,2013-08-08,KCA,BOS,Kansas City,664.9567606340247,1764.1424387549164
33281,2013-08-08,NYN,COL,New York,0.0,1182.2074673412023
33282,2013-08-08,PHI,CHN,Philadelphia,1071.8284253498955,414.4873311986973
33283,2013-08-08,PIT,MIA,Pittsburgh,0.0,306.10106970714855
33284,2013-08-08,SFN,MIL,San Francisco,559.3369112665672,2964.094396230098
33285,2013-08-08,SLN,LAN,St. Louis,2048.454010383616,2558.4488815607965
33286,2013-08-09,CHA,MIN,Chicago,0.0,571.9581870978088
33287,2013-08-09,CHA,MIN,Chicago,0.0,571.9581870978088
33288,2013-08-09,CLE,ANA,Cleveland,305.26178960405156,358.20979601425205
33289,2013-08-09,HOU,TEX,Houston,0.0,0.0
33290,2013-08-09,KCA,BOS,Kansas City,664.9567606340247,1764.1424387549164
33291,2013-08-09,NYA,DET,New York,0.0,1639.5596537580507
33292,2013-08-09,SEA,MIL,Seattle,1088.5959671863218,2721.850401364035
33293,2013-08-09,TOR,OAK,Toronto,0.0,3639.2913103128753
33294,2013-08-09,ARI,NYN,Phoenix,0.0,3450.9483903126825
33295,2013-08-09,ATL,MIA,Atlanta,0.0,872.4315734020432
33296,2013-08-09,CIN,SDN,Cincinnati,0.0,915.4415067782049
33297,2013-08-09,COL,PIT,Denver,1470.4268083250124,2125.888569544526
33298,2013-08-09,LAN,TBA,Los Angeles,0.0,9189.822347280591
33299,2013-08-09,SFN,BAL,San Francisco,559.3369112665672,8883.718902801955
33300,2013-08-09,SLN,CHN,St. Louis,2048.454010383616,899.2319813553898
33301,2013-08-09,WAS,PHI,Washington,0.0,872.4315734020432
33302,2013-08-10,CHA,MIN,Chicago,0.0,571.9581870978088
33303,2013-08-10,CLE,ANA,Cleveland,305.26178960405156,358.20979601425205
33304,2013-08-10,HOU,TEX,Houston,0.0,0.0
33305,2013-08-10,KCA,BOS,Kansas City,664.9567606340247,1764.1424387549164
33306,2013-08-10,NYA,DET,New York,0.0,1639.5596537580507
33307,2013-08-10,SEA,MIL,Seattle,1088.5959671863218,2721.850401364035
33308,2013-08-10,TOR,OAK,Toronto,0.0,3639.2913103128753
33309,2013-08-10,ARI,NYN,Phoenix,0.0,3450.9483903126825
33310,2013-08-10,ATL,MIA,Atlanta,0.0,872.4315734020432
33311,2013-08-10,CIN,SDN,Cincinnati,0.0,915.4415067782049
33312,2013-08-10,COL,PIT,Denver,1470.4268083250124,2125.888569544526
33313,2013-08-10,LAN,TBA,Los Angeles,0.0,9189.822347280591
33314,2013-08-10,SFN,BAL,San Francisco,559.3369112665672,8883.718902801955
33315,2013-08-10,SLN,CHN,St. Louis,2048.454010383616,899.2319813553898
33316,2013-08-10,WAS,PHI,Washington,0.0,872.4315734020432
33317,2013-08-11,CHA,MIN,Chicago,0.0,571.9581870978088
33318,2013-08-11,CLE,ANA,Cleveland,305.26178960405156,358.20979601425205
33319,2013-08-11,HOU,TEX,Houston,0.0,0.0
33320,2013-08-11,KCA,BOS,Kansas City,664.9567606340247,1764.1424387549164
33321,2013-08-11,NYA,DET,New York,0.0,1639.5596537580507
33322,2013-08-11,SEA,MIL,Seattle,1088.5959671863218,2721.850401364035
33323,2013-08-11,TOR,OAK,Toronto,0.0,3639.2913103128753
33324,2013-08-11,ARI,NYN,Phoenix,0.0,3450.9483903126825
33325,2013-08-11,ATL,MIA,Atlanta,0.0,872.4315734020432
33326,2013-08-11,CIN,SDN,Cincinnati,0.0,915.4415067782049
33327,2013-08-11,COL,PIT,Denver,1470.4268083250124,2125.888569544526
33328,2013-08-11,LAN,TBA,Los Angeles,0.0,9189.822347280591
33329,2013-08-11,SFN,BAL,San Francisco,559.3369112665672,8883.718902801955
33330,2013-08-11,SLN,CHN,St. Louis,2048.454010383616,899.2319813553898
33331,2013-08-11,WAS,PHI,Washington,0.0,872.4315734020432
33332,2013-08-12,CHA,DET,Chicago,0.0,571.9581870978088
33333,2013-08-12,HOU,TEX,Houston,0.0,0.0
33334,2013-08-12,KCA,MIA,Kansas City,664.9567606340247,1517.4233938260484
33335,2013-08-12,MIN,CLE,Minneapolis,0.0,1115.7884411086127
33336,2013-08-12,NYA,ANA,New York,0.0,915.4415067782049
33337,2013-08-12,TOR,OAK,Toronto,0.0,3639.2913103128753
33338,2013-08-12,ARI,BAL,Phoenix,0.0,9089.69965494563
33339,2013-08-12,ATL,PHI,Atlanta,0.0,0.0
33340,2013-08-12,CHN,CIN,Chicago,660.0111716557741,405.5294155055259
33341,2013-08-12,COL,SDN,Denver,1470.4268083250124,2625.182512547208
33342,2013-08-12,LAN,NYN,Los Angeles,0.0,3944.275348966509
33343,2013-08-13,CHA,DET,Chicago,0.0,571.9581870978088
33344,2013-08-13,KCA,MIA,Kansas City,664.9567606340247,1517.4233938260484
33345,2013-08-13,MIN,CLE,Minneapolis,0.0,1115.7884411086127
33346,2013-08-13,NYA,ANA,New York,0.0,915.4415067782049
33347,2013-08-13,OAK,HOU,Oakland,0.0,2635.498135377761
33348,2013-08-13,TBA,SEA,St. Petersburg,0.0,8877.90062236838
33349,2013-08-13,TEX,MIL,Arlington,369.27131612542723,1397.9195608322248
33350,2013-08-13,TOR,BOS,Toronto,0.0,551.2472669034609
33351,2013-08-13,ARI,BAL,Phoenix,0.0,9089.69965494563
33352,2013-08-13,ATL,PHI,Atlanta,0.0,0.0
33353,2013-08-13,CHN,CIN,Chicago,660.0111716557741,405.5294155055259
33354,2013-08-13,COL,SDN,Denver,1470.4268083250124,2625.182512547208
33355,2013-08-13,LAN,NYN,Los Angeles,0.0,3944.275348966509
33356,2013-08-13,SLN,PIT,St. Louis,2048.454010383616,899.2319813553898
33357,2013-08-13,WAS,SFN,Washington,0.0,3700.1706744216353
33358,2013-08-14,CHA,DET,Chicago,0.0,571.9581870978088
33359,2013-08-14,KCA,MIA,Kansas City,664.9567606340247,1517.4233938260484
33360,2013-08-14,MIN,CLE,Minneapolis,0.0,1115.7884411086127
33361,2013-08-14,NYA,ANA,New York,0.0,915.4415067782049
33362,2013-08-14,OAK,HOU,Oakland,0.0,2635.498135377761
33363,2013-08-14,TBA,SEA,St. Petersburg,0.0,8877.90062236838
33364,2013-08-14,TEX,MIL,Arlington,369.27131612542723,1397.9195608322248
33365,2013-08-14,TOR,BOS,Toronto,0.0,551.2472669034609
33366,2013-08-14,ARI,BAL,Phoenix,0.0,9089.69965494563
33367,2013-08-14,ATL,PHI,Atlanta,0.0,0.0
33368,2013-08-14,CHN,CIN,Chicago,660.0111716557741,405.5294155055259
33369,2013-08-14,COL,SDN,Denver,1470.4268083250124,2625.182512547208
33370,2013-08-14,LAN,NYN,Los Angeles,0.0,3944.275348966509
