,Unnamed: 0,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp
772,772,20000601,CIN,MON,False,7,9,CIN08,Cinergy Field,Cincinnati,OH,48,11,4,0,2,23,3,5,0,42,12,3,0,1,22,2,2,0
773,773,20000601,BOS,KCA,False,11,13,BOS07,Fenway Park,Boston,MA,47,16,2,1,0,18,8,2,0,45,7,2,1,2,21,4,8,0
774,774,20000601,TBA,BAL,False,2,1,STP01,Tropicana Field,St. Petersburg,FL,30,4,1,0,1,20,4,0,0,34,7,1,0,0,18,6,2,0
775,775,20000601,TOR,MIN,True,1,5,TOR02,Rogers Centre,Toronto,ONT,35,2,2,1,1,19,6,4,0,33,4,0,1,1,17,10,0,0
776,776,20000602,ATL,NYA,False,2,5,ATL02,Turner Field,Atlanta,GA,40,6,3,0,1,18,8,3,1,34,4,0,0,1,18,10,1,0
777,777,20000602,CHN,DET,True,2,0,CHI11,Wrigley Field,Chicago,IL,34,7,0,1,0,17,8,1,0,32,4,0,0,1,15,8,4,0
778,778,20000602,CIN,MIN,False,4,3,CIN08,Cinergy Field,Cincinnati,OH,38,4,2,0,1,17,9,4,1,34,8,0,0,2,21,1,2,0
779,779,20000602,FLO,TOR,False,11,10,MIA01,Sun Life Stadium,Miami,FL,48,10,3,0,2,20,8,4,1,45,9,5,0,1,13,10,6,1
780,780,20000602,HOU,CHA,False,4,7,HOU03,Minute Maid Park,Houston,TX,38,6,2,0,1,22,6,1,0,39,9,1,0,0,20,6,3,0
781,781,20000602,MIL,COL,False,6,8,MIL05,County Stadium,Milwaukee,WI,49,8,4,0,0,22,5,10,0,40,5,3,1,0,19,8,4,0
782,782,20000602,MON,BAL,False,5,3,MON02,Stade Olympique,Montreal,QUE,39,6,2,0,1,21,5,4,0,33,5,2,0,2,14,8,2,0
783,783,20000602,NYN,TBA,False,5,3,NYC17,Shea Stadium,New York,NY,37,5,1,0,1,18,9,3,0,32,1,1,0,3,19,5,2,1
784,784,20000602,PHI,BOS,False,2,1,PHI12,Veterans Stadium,Philadelphia,PA,44,7,1,0,1,19,11,4,1,45,6,3,0,0,25,4,6,1
785,785,20000602,PIT,KCA,False,9,3,PIT07,Three Rivers Stadium,Pittsburgh,PA,30,2,0,0,2,18,6,2,0,39,4,2,0,2,18,6,7,0
786,786,20000602,SLN,CLE,False,5,1,STL09,Busch Stadium II,St. Louis,MO,35,2,0,0,1,17,9,5,1,35,7,0,1,0,15,7,4,1
787,787,20000602,ANA,LAN,False,12,5,ANA01,Angel Stadium of Anaheim,Anaheim,CA,40,7,1,0,3,19,6,4,0,48,11,5,0,2,16,6,7,1
788,788,20000602,OAK,SFN,False,5,4,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,39,6,2,0,2,20,5,4,0,35,4,2,0,2,17,6,4,0
789,789,20000602,SEA,SDN,False,7,4,SEA03,Safeco Field,Seattle,WA,37,5,2,0,1,20,7,2,0,41,4,2,0,1,18,6,9,1
790,790,20000602,TEX,ARI,False,4,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,42,8,4,0,1,21,5,3,0,34,3,2,0,2,21,5,1,0
791,791,20000603,ATL,NYA,True,11,7,ATL02,Turner Field,Atlanta,GA,48,10,2,0,1,20,7,7,1,45,7,3,0,1,19,8,6,1
792,792,20000603,CHN,DET,True,3,5,CHI11,Wrigley Field,Chicago,IL,38,4,2,0,1,15,11,3,2,36,3,2,0,1,18,8,4,0
793,793,20000603,CIN,MIN,False,9,3,CIN08,Cinergy Field,Cincinnati,OH,34,1,2,0,1,21,5,4,0,39,4,0,1,3,17,7,6,1
794,794,20000603,FLO,TOR,False,2,1,MIA01,Sun Life Stadium,Miami,FL,33,3,1,0,1,21,7,0,0,34,4,1,0,2,18,5,4,0
795,795,20000603,HOU,CHA,True,6,1,HOU03,Minute Maid Park,Houston,TX,32,5,2,0,1,16,6,2,0,37,6,3,0,1,16,6,5,0
796,796,20000603,MIL,COL,False,2,1,MIL05,County Stadium,Milwaukee,WI,40,2,0,0,1,24,9,4,0,45,6,0,0,0,23,8,4,4
797,797,20000603,MON,BAL,False,7,4,MON02,Stade Olympique,Montreal,QUE,40,5,1,0,3,21,5,5,0,37,5,3,1,3,14,7,4,0
798,798,20000603,NYN,TBA,False,1,0,NYC17,Shea Stadium,New York,NY,39,5,0,0,0,15,12,6,1,31,3,3,0,0,16,7,2,0
799,799,20000603,PHI,BOS,False,9,3,PHI12,Veterans Stadium,Philadelphia,PA,37,1,1,0,1,18,11,5,0,42,6,2,0,2,22,3,6,1
800,800,20000603,PIT,KCA,False,3,16,PIT07,Three Rivers Stadium,Pittsburgh,PA,53,12,2,1,3,19,7,8,1,41,7,1,0,0,22,6,4,1
801,801,20000603,SLN,CLE,False,2,4,STL09,Busch Stadium II,St. Louis,MO,40,4,2,0,2,14,13,5,0,35,4,0,0,0,16,12,3,0
802,802,20000603,ANA,LAN,True,3,8,ANA01,Angel Stadium of Anaheim,Anaheim,CA,42,5,2,0,2,21,6,6,0,43,10,2,0,0,17,9,4,1
803,803,20000603,OAK,SFN,True,9,7,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,41,3,3,0,3,20,8,3,1,41,6,3,0,2,18,5,7,0
804,804,20000603,SEA,SDN,False,4,7,SEA03,Safeco Field,Seattle,WA,43,7,2,0,1,21,5,7,0,35,4,0,0,3,22,5,1,0
805,805,20000603,TEX,ARI,False,4,3,ARL02,Rangers Ballpark in Arlington,Arlington,TX,35,4,3,0,0,17,6,2,3,36,7,1,0,1,22,3,2,0
806,806,20000604,ATL,NYA,True,6,7,ATL02,Turner Field,Atlanta,GA,47,11,3,0,2,22,6,3,0,40,8,2,0,2,19,7,2,0
807,807,20000604,CHN,DET,True,2,3,CHI11,Wrigley Field,Chicago,IL,46,6,0,0,1,23,14,2,0,44,6,2,0,1,30,5,0,0
808,808,20000604,CIN,MIN,True,3,2,CIN08,Cinergy Field,Cincinnati,OH,39,6,3,0,0,19,7,4,0,37,7,1,0,1,14,14,0,0
809,809,20000604,FLO,TOR,True,2,7,MIA01,Sun Life Stadium,Miami,FL,42,8,3,0,1,16,10,3,1,34,8,0,0,0,15,10,1,0
810,810,20000604,HOU,CHA,True,3,7,HOU03,Minute Maid Park,Houston,TX,42,7,4,0,2,12,14,3,0,34,2,1,0,2,15,10,4,0
811,811,20000604,MIL,COL,True,1,7,MIL05,County Stadium,Milwaukee,WI,42,8,4,0,0,21,5,3,1,33,2,2,0,1,24,3,1,0
812,812,20000604,MON,BAL,True,1,0,MON02,Stade Olympique,Montreal,QUE,34,1,2,0,0,20,7,4,0,33,2,4,0,0,16,8,3,0
813,813,20000604,NYN,TBA,True,5,15,NYC17,Shea Stadium,New York,NY,48,8,3,0,3,22,6,4,2,38,5,2,1,1,19,5,3,2
814,814,20000604,PHI,BOS,True,6,5,PHI12,Veterans Stadium,Philadelphia,PA,52,6,1,0,1,26,12,6,0,51,6,3,0,3,29,6,4,0
815,815,20000604,PIT,KCA,True,5,7,PIT07,Three Rivers Stadium,Pittsburgh,PA,46,5,3,0,1,25,6,6,0,52,4,2,0,3,26,10,7,0
816,816,20000604,SLN,CLE,True,2,3,STL09,Busch Stadium II,St. Louis,MO,35,4,1,0,2,10,16,2,0,40,5,0,0,1,18,10,5,1
817,817,20000604,ANA,LAN,True,8,7,ANA01,Angel Stadium of Anaheim,Anaheim,CA,40,6,3,0,2,16,7,5,1,43,6,2,0,1,19,6,8,1
818,818,20000604,OAK,SFN,True,2,18,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,51,8,6,0,5,20,7,5,0,35,5,1,0,1,17,8,3,0
819,819,20000604,SEA,SDN,True,6,4,SEA03,Safeco Field,Seattle,WA,42,8,0,1,1,23,4,5,0,37,1,3,1,0,18,6,7,1
820,820,20000604,TEX,ARI,False,7,6,ARL02,Rangers Ballpark in Arlington,Arlington,TX,43,7,3,1,3,19,6,4,0,35,7,0,0,3,17,4,4,0
821,821,20000605,ATL,TOR,False,3,9,ATL02,Turner Field,Atlanta,GA,44,8,2,0,2,15,12,4,1,36,7,2,0,0,18,7,2,0
822,822,20000605,CHN,ARI,False,4,3,CHI11,Wrigley Field,Chicago,IL,40,4,3,0,1,24,4,3,1,43,6,4,0,0,19,10,4,0
823,823,20000605,CIN,CHA,False,3,4,CIN08,Cinergy Field,Cincinnati,OH,37,4,0,1,2,22,5,3,0,36,8,1,0,1,17,7,2,0
824,824,20000605,FLO,BOS,False,2,3,MIA01,Sun Life Stadium,Miami,FL,39,5,3,0,1,19,6,4,1,32,4,1,0,1,19,6,1,0
825,825,20000605,HOU,MIN,False,8,2,HOU03,Minute Maid Park,Houston,TX,35,5,2,0,1,15,9,3,0,37,5,4,0,2,21,3,1,1
826,826,20000605,MIL,CLE,False,4,8,MIL05,County Stadium,Milwaukee,WI,38,5,0,1,3,17,7,4,1,38,7,1,0,0,14,12,4,0
827,827,20000605,MON,NYA,False,6,4,MON02,Stade Olympique,Montreal,QUE,44,10,2,0,1,18,7,6,0,35,3,3,0,2,19,5,2,1
828,828,20000605,NYN,BAL,False,2,4,NYC17,Shea Stadium,New York,NY,39,7,2,0,1,17,8,4,0,36,6,0,0,0,21,6,3,0
829,829,20000605,PHI,TBA,False,3,5,PHI12,Veterans Stadium,Philadelphia,PA,51,7,2,0,0,25,9,8,0,51,3,1,0,1,21,15,10,0
830,830,20000605,PIT,DET,False,5,1,PIT07,Three Rivers Stadium,Pittsburgh,PA,36,5,2,0,0,16,11,2,0,41,6,1,1,1,20,5,5,2
831,831,20000605,SLN,KCA,False,4,7,STL09,Busch Stadium II,St. Louis,MO,43,7,2,0,1,25,3,5,0,36,4,2,0,0,18,9,3,0
832,832,20000605,ANA,SFN,False,4,5,ANA01,Angel Stadium of Anaheim,Anaheim,CA,50,5,4,0,1,25,9,5,1,50,12,2,0,0,22,9,5,0
833,833,20000605,OAK,SDN,False,3,2,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,40,3,0,0,1,19,9,8,0,41,3,1,0,1,20,8,6,2
834,834,20000605,SEA,COL,False,6,2,SEA03,Safeco Field,Seattle,WA,35,5,0,0,1,15,10,3,1,37,5,3,0,2,18,5,4,0
835,835,20000605,TEX,LAN,False,2,0,ARL02,Rangers Ballpark in Arlington,Arlington,TX,33,2,0,0,0,20,7,4,0,29,3,2,0,0,15,9,0,0
836,836,20000606,ATL,TOR,False,7,6,ATL02,Turner Field,Atlanta,GA,44,8,1,0,1,16,10,8,0,44,7,3,0,1,17,6,10,0
837,837,20000606,CHN,ARI,False,4,1,CHI11,Wrigley Field,Chicago,IL,31,3,1,0,1,19,7,0,0,37,6,1,1,0,14,10,4,1
838,838,20000606,CIN,CHA,False,12,17,CIN08,Cinergy Field,Cincinnati,OH,54,11,7,0,1,20,7,7,1,43,7,3,0,2,20,3,8,0
839,839,20000606,FLO,BOS,False,3,4,MIA01,Sun Life Stadium,Miami,FL,40,8,1,0,1,20,6,4,0,36,5,2,1,1,19,5,3,0
840,840,20000606,HOU,MIN,False,1,3,HOU03,Minute Maid Park,Houston,TX,35,4,2,0,0,21,6,2,0,36,4,2,0,0,20,7,3,0
841,841,20000606,MIL,CLE,False,2,4,MIL05,County Stadium,Milwaukee,WI,37,4,2,0,1,19,7,4,0,34,5,2,0,0,19,5,3,0
842,842,20000606,MON,NYA,False,1,8,MON02,Stade Olympique,Montreal,QUE,46,9,2,0,2,16,9,7,1,33,1,1,0,1,17,9,4,0
843,843,20000606,PHI,TBA,False,3,5,PHI12,Veterans Stadium,Philadelphia,PA,45,4,5,0,0,19,9,8,0,41,5,1,1,1,19,10,4,0
844,844,20000606,PIT,DET,False,1,2,PIT07,Three Rivers Stadium,Pittsburgh,PA,34,4,0,0,1,21,4,4,0,40,9,1,1,0,19,7,2,1
845,845,20000606,SLN,KCA,False,5,4,STL09,Busch Stadium II,St. Louis,MO,39,5,5,0,0,19,8,2,0,37,3,2,0,2,18,5,7,0
846,846,20000606,ANA,SFN,False,6,5,ANA01,Angel Stadium of Anaheim,Anaheim,CA,40,5,2,0,2,23,3,4,1,39,9,0,0,1,17,6,6,0
847,847,20000606,OAK,SDN,False,5,4,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,36,6,1,0,0,19,7,2,1,35,5,0,0,2,15,8,5,0
848,848,20000606,SEA,COL,False,4,1,SEA03,Safeco Field,Seattle,WA,36,7,1,0,0,16,7,5,0,33,6,0,0,1,19,6,1,0
849,849,20000606,TEX,LAN,False,1,7,ARL02,Rangers Ballpark in Arlington,Arlington,TX,44,12,2,0,0,21,4,4,1,36,4,1,0,1,13,12,5,0
850,850,20000607,ATL,TOR,False,8,12,ATL02,Turner Field,Atlanta,GA,42,1,6,0,2,22,5,5,1,46,11,3,0,2,20,5,5,0
851,851,20000607,CHN,ARI,True,9,4,CHI11,Wrigley Field,Chicago,IL,38,9,1,0,1,21,4,1,1,38,4,5,0,2,17,6,4,0
852,852,20000607,CIN,CHA,True,4,6,CIN08,Cinergy Field,Cincinnati,OH,43,5,4,1,1,19,7,6,0,39,5,1,1,1,16,11,3,1
853,853,20000607,FLO,BOS,False,6,2,MIA01,Sun Life Stadium,Miami,FL,40,7,2,1,0,23,4,3,0,34,2,2,0,1,21,5,3,0
854,854,20000607,HOU,MIN,False,0,2,HOU03,Minute Maid Park,Houston,TX,38,7,0,1,1,19,7,1,2,35,4,2,0,0,15,12,1,1
855,855,20000607,MIL,CLE,False,5,9,MIL05,County Stadium,Milwaukee,WI,46,5,3,0,2,19,7,9,1,45,9,1,0,0,20,8,6,1
856,856,20000607,MON,NYA,False,2,7,MON02,Stade Olympique,Montreal,QUE,41,7,0,1,1,23,5,3,1,34,3,0,0,1,22,5,3,0
857,857,20000607,NYN,BAL,False,11,3,NYC17,Shea Stadium,New York,NY,40,7,4,0,1,20,6,2,0,42,6,2,2,2,15,8,6,1
858,858,20000607,PHI,TBA,False,5,4,PHI12,Veterans Stadium,Philadelphia,PA,39,4,2,2,0,19,7,5,0,35,5,4,0,1,17,6,2,0
859,859,20000607,PIT,DET,False,4,3,PIT07,Three Rivers Stadium,Pittsburgh,PA,37,4,4,0,0,19,7,3,0,37,6,1,0,2,14,10,4,0
860,860,20000607,SLN,KCA,False,4,2,STL09,Busch Stadium II,St. Louis,MO,34,6,1,0,0,16,10,1,0,37,9,1,0,0,19,6,2,0
861,861,20000607,ANA,SFN,False,10,9,ANA01,Angel Stadium of Anaheim,Anaheim,CA,45,11,1,0,3,20,5,5,0,38,8,1,1,3,18,5,2,0
862,862,20000607,OAK,SDN,True,10,4,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,40,8,1,0,1,22,4,4,0,44,10,1,0,2,15,7,7,2
863,863,20000607,SEA,COL,False,1,6,SEA03,Safeco Field,Seattle,WA,42,12,0,0,1,17,7,5,0,34,5,0,0,0,18,7,4,0
864,864,20000607,TEX,LAN,True,6,11,ARL02,Rangers Ballpark in Arlington,Arlington,TX,48,8,6,1,0,16,10,6,1,42,4,7,1,0,18,7,5,0
865,865,20000608,LAN,HOU,False,5,2,LOS03,Dodger Stadium,Los Angeles,CA,35,4,0,0,2,16,9,3,1,35,7,1,0,1,19,4,3,0
866,866,20000608,NYN,BAL,False,8,7,NYC17,Shea Stadium,New York,NY,45,10,1,0,2,20,6,6,0,44,6,2,0,3,20,7,6,0
867,867,20000608,BOS,CLE,False,3,0,BOS07,Fenway Park,Boston,MA,31,1,1,0,0,17,11,1,0,34,7,1,0,1,14,9,2,0
868,868,20000609,ARI,ANA,False,4,1,PHO01,Chase Field,Phoenix,AZ,33,3,1,0,1,16,10,1,1,36,5,1,1,1,20,3,4,1
869,869,20000609,ATL,BOS,False,6,4,ATL02,Turner Field,Atlanta,GA,37,5,2,0,1,15,11,3,0,35,6,2,0,1,17,6,3,0
870,870,20000609,COL,TEX,False,3,2,DEN02,Coors Field,Denver,CO,51,7,2,0,1,19,15,6,1,43,6,2,0,0,25,6,4,0
871,871,20000609,LAN,OAK,False,1,3,LOS03,Dodger Stadium,Los Angeles,CA,37,1,2,0,1,24,4,5,0,37,3,1,0,1,15,12,4,1
872,872,20000609,SDN,HOU,False,6,7,SAN01,Qualcomm Stadium,San Diego,CA,42,8,1,0,1,19,7,5,1,41,5,5,0,1,21,6,3,0
873,873,20000609,SFN,SEA,False,9,2,SFO03,Oracle Park,San Francisco,CA,37,7,0,0,1,21,5,3,0,42,12,2,0,2,16,6,4,0
874,874,20000609,BAL,PHI,False,5,9,BAL12,Oriole Park at Camden Yards,Baltimore,MD,46,6,1,1,2,18,10,8,0,40,5,0,0,4,22,5,4,0
875,875,20000609,CHA,CHN,False,6,5,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,57,5,1,0,2,28,13,8,0,55,10,2,1,2,32,5,3,0
876,876,20000609,CLE,CIN,False,7,4,CLE08,Progressive Field,Cleveland,OH,35,4,2,0,2,19,8,0,0,37,8,0,0,4,20,4,1,0
877,877,20000609,DET,SLN,False,4,2,DET05,Comerica Park,Detroit,MI,32,3,0,0,1,21,6,0,1,33,4,1,1,1,18,5,1,2
878,878,20000609,KCA,PIT,False,6,5,KAN06,Kauffman Stadium,Kansas City,MO,38,5,1,0,3,23,4,2,0,47,8,4,0,1,23,5,6,0
879,879,20000609,MIN,MIL,False,9,6,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,41,6,3,0,1,14,12,5,0,44,7,1,1,1,17,7,10,0
880,880,20000609,NYA,NYN,False,2,12,NYC16,Yankee Stadium I,New York,NY,46,10,2,0,3,21,7,3,0,37,7,1,0,0,22,4,3,0
881,881,20000609,TBA,FLO,False,6,4,STP01,Tropicana Field,St. Petersburg,FL,39,4,2,1,0,23,4,3,2,41,3,4,1,1,16,8,8,0
882,882,20000609,TOR,MON,False,13,3,TOR02,Rogers Centre,Toronto,ONT,36,5,1,0,2,18,5,5,0,45,9,5,0,2,22,1,6,0
883,883,20000610,ARI,ANA,True,3,10,PHO01,Chase Field,Phoenix,AZ,44,7,3,0,3,21,6,4,0,34,3,3,0,1,20,6,1,0
884,884,20000610,ATL,BOS,False,6,0,ATL02,Turner Field,Atlanta,GA,33,5,0,0,0,17,8,3,0,34,3,4,1,1,18,4,3,0
885,885,20000610,COL,TEX,False,12,6,DEN02,Coors Field,Denver,CO,40,6,1,1,3,17,9,3,0,45,7,4,1,3,17,5,7,1
886,886,20000610,LAN,OAK,False,7,2,LOS03,Dodger Stadium,Los Angeles,CA,35,5,1,0,1,22,4,1,1,41,8,3,0,2,14,9,5,0
887,887,20000610,SDN,HOU,False,13,3,SAN01,Qualcomm Stadium,San Diego,CA,40,8,3,0,1,22,2,3,1,46,8,2,0,2,15,9,9,1
888,888,20000610,SFN,SEA,True,2,5,SFO03,Oracle Park,San Francisco,CA,46,10,1,0,1,18,7,8,1,34,4,1,1,0,20,6,2,0
889,889,20000610,BAL,PHI,False,11,4,BAL12,Oriole Park at Camden Yards,Baltimore,MD,35,3,1,0,2,22,5,2,0,41,7,3,0,2,20,5,4,0
890,890,20000610,CHA,CHN,True,4,3,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,33,6,0,0,1,18,6,2,0,36,3,1,0,1,17,6,8,0
891,891,20000610,CLE,CIN,True,6,5,CLE08,Progressive Field,Cleveland,OH,38,5,1,0,2,21,5,4,0,37,6,2,0,4,14,8,1,2
892,892,20000610,DET,SLN,False,10,1,DET05,Comerica Park,Detroit,MI,35,6,0,0,1,20,7,1,0,40,7,3,0,3,17,5,5,0
893,893,20000610,KCA,PIT,False,2,1,KAN06,Kauffman Stadium,Kansas City,MO,50,13,0,0,0,22,11,3,1,48,10,0,0,0,27,7,4,0
894,894,20000610,MIN,MIL,False,3,5,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,42,8,4,0,1,16,10,3,0,34,4,1,0,2,25,2,0,0
895,895,20000610,NYA,NYN,True,13,5,NYC16,Yankee Stadium I,New York,NY,41,4,2,0,2,24,4,4,1,43,9,5,0,3,19,5,2,0
896,896,20000610,TBA,FLO,True,1,5,STP01,Tropicana Field,St. Petersburg,FL,42,6,2,0,2,19,8,4,1,36,2,0,1,0,27,0,6,0
897,897,20000610,TOR,MON,True,2,11,TOR02,Rogers Centre,Toronto,ONT,44,8,5,0,1,19,8,3,0,37,3,2,0,1,23,4,4,0
898,898,20000611,ARI,ANA,True,3,2,PHO01,Chase Field,Phoenix,AZ,34,4,3,0,1,17,8,1,0,33,4,0,0,2,19,4,4,0
899,899,20000611,ATL,BOS,True,3,5,ATL02,Turner Field,Atlanta,GA,38,5,3,0,0,18,6,6,0,36,5,2,0,0,19,7,3,0
900,900,20000611,COL,TEX,True,9,8,DEN02,Coors Field,Denver,CO,46,14,2,1,1,17,8,2,1,38,7,5,1,0,16,7,2,0
901,901,20000611,LAN,OAK,True,0,6,LOS03,Dodger Stadium,Los Angeles,CA,40,4,3,0,0,14,12,6,1,35,5,2,0,0,21,6,1,0
902,902,20000611,SDN,HOU,True,4,1,SAN01,Qualcomm Stadium,San Diego,CA,35,4,0,0,0,20,6,5,0,36,7,4,0,0,18,6,1,0
903,903,20000611,SFN,SEA,True,2,9,SFO03,Oracle Park,San Francisco,CA,48,9,3,1,0,20,4,11,0,35,6,1,0,0,16,10,2,0
904,904,20000611,BAL,PHI,True,7,2,BAL12,Oriole Park at Camden Yards,Baltimore,MD,35,2,2,0,1,19,8,3,0,38,7,2,0,3,21,3,2,0
905,905,20000611,CHA,CHN,True,5,6,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,41,4,3,0,1,20,8,4,1,39,5,0,0,5,18,9,2,0
906,906,20000611,CLE,CIN,True,5,7,CLE08,Progressive Field,Cleveland,OH,54,7,1,0,1,35,4,6,0,58,12,1,0,1,29,7,8,0
907,907,20000611,DET,SLN,True,3,7,DET05,Comerica Park,Detroit,MI,40,5,4,0,2,16,11,2,0,34,4,2,0,0,23,3,2,0
908,908,20000611,KCA,PIT,True,6,10,KAN06,Kauffman Stadium,Kansas City,MO,51,12,5,0,1,24,5,4,0,46,7,3,0,1,25,5,4,1
909,909,20000611,MIN,MIL,True,3,5,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,43,10,2,0,1,21,5,4,0,43,7,2,1,0,22,4,6,1
910,910,20000611,TBA,FLO,True,7,6,STP01,Tropicana Field,St. Petersburg,FL,41,10,2,0,1,19,7,2,0,41,9,2,1,1,18,5,4,1
911,911,20000611,TOR,MON,True,8,3,TOR02,Rogers Centre,Toronto,ONT,41,9,4,0,0,10,15,2,1,37,5,2,0,2,19,4,5,0
912,912,20000612,LAN,ARI,False,2,4,LOS03,Dodger Stadium,Los Angeles,CA,36,2,2,0,1,21,7,3,0,35,7,0,0,1,18,7,2,0
913,913,20000612,MIL,MON,False,8,1,MIL05,County Stadium,Milwaukee,WI,39,4,1,0,0,19,8,7,0,38,8,4,0,0,17,8,1,0
914,914,20000612,PHI,FLO,False,2,5,PHI12,Veterans Stadium,Philadelphia,PA,40,4,3,3,0,15,11,4,0,35,4,1,0,1,16,11,2,0
915,915,20000612,PIT,ATL,False,8,10,PIT07,Three Rivers Stadium,Pittsburgh,PA,45,8,3,0,2,21,7,3,1,40,7,1,0,1,19,7,5,0
916,916,20000612,SDN,SLN,False,3,7,SAN01,Qualcomm Stadium,San Diego,CA,45,7,1,0,2,22,6,6,1,38,5,2,0,1,14,13,3,0
917,917,20000612,SFN,CIN,False,10,3,SFO03,Oracle Park,San Francisco,CA,37,7,2,0,0,21,4,3,0,41,4,3,0,4,17,5,8,0
918,918,20000612,CLE,CHA,False,7,8,CLE08,Progressive Field,Cleveland,OH,43,9,3,0,2,16,8,5,0,45,5,2,1,5,14,10,8,0
919,919,20000612,DET,TOR,False,2,4,DET05,Comerica Park,Detroit,MI,38,5,4,0,1,17,10,1,0,34,5,2,0,1,20,6,0,0
920,920,20000612,KCA,SEA,False,3,5,KAN06,Kauffman Stadium,Kansas City,MO,37,6,0,0,1,14,10,6,0,36,5,1,0,1,21,6,2,0
921,921,20000612,MIN,OAK,False,7,2,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,36,6,2,0,1,9,16,2,0,35,5,1,1,1,16,8,2,1
922,922,20000613,CHN,NYN,False,4,3,CHI11,Wrigley Field,Chicago,IL,38,3,2,0,0,19,8,5,1,35,9,2,0,0,21,3,0,0
923,923,20000613,COL,HOU,False,3,6,DEN02,Coors Field,Denver,CO,41,12,2,0,1,17,8,0,1,43,9,0,1,0,17,8,7,1
924,924,20000613,LAN,ARI,False,6,1,LOS03,Dodger Stadium,Los Angeles,CA,31,3,1,0,1,21,4,1,0,36,7,1,0,2,16,7,3,0
925,925,20000613,MIL,MON,False,4,9,MIL05,County Stadium,Milwaukee,WI,42,10,1,0,1,20,7,3,0,40,6,3,0,1,23,2,5,0
926,926,20000613,PHI,FLO,False,4,3,PHI12,Veterans Stadium,Philadelphia,PA,40,4,3,0,2,18,10,3,0,38,7,2,0,1,14,7,7,0
927,927,20000613,PIT,ATL,False,7,6,PIT07,Three Rivers Stadium,Pittsburgh,PA,48,9,3,0,2,22,7,5,0,39,6,3,0,1,20,7,2,0
928,928,20000613,SDN,SLN,True,3,8,SAN01,Qualcomm Stadium,San Diego,CA,44,13,1,0,2,17,6,5,0,40,10,1,0,0,22,4,3,0
929,929,20000613,SFN,CIN,False,3,2,SFO03,Oracle Park,San Francisco,CA,36,5,3,0,0,19,6,2,1,40,5,2,0,0,16,8,9,0
930,930,20000613,BAL,TEX,False,3,2,BAL12,Oriole Park at Camden Yards,Baltimore,MD,37,5,1,0,0,19,4,8,0,32,4,0,0,2,16,7,3,0
931,931,20000613,CLE,CHA,False,3,4,CLE08,Progressive Field,Cleveland,OH,39,4,3,0,1,25,4,2,0,43,7,1,0,0,25,5,4,1
932,932,20000613,DET,TOR,False,16,3,DET05,Comerica Park,Detroit,MI,35,5,2,0,1,21,5,1,0,45,14,3,0,4,17,4,3,0
933,933,20000613,KCA,SEA,False,0,7,KAN06,Kauffman Stadium,Kansas City,MO,28,8,1,1,0,12,3,3,0,17,0,1,0,0,13,2,1,0
934,934,20000613,MIN,OAK,False,5,6,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,46,12,1,0,0,19,6,8,0,42,7,5,0,0,18,7,5,0
935,935,20000613,NYA,BOS,False,3,5,NYC16,Yankee Stadium I,New York,NY,39,5,3,1,1,18,8,3,0,39,2,4,0,0,19,6,8,0
936,936,20000613,TBA,ANA,False,3,5,STP01,Tropicana Field,St. Petersburg,FL,38,6,1,1,2,22,5,1,0,36,4,2,0,1,17,8,4,0
937,937,20000614,CHN,NYN,True,8,10,CHI11,Wrigley Field,Chicago,IL,46,5,5,0,4,23,6,3,0,44,10,2,1,1,16,9,5,0
938,938,20000614,COL,HOU,False,4,8,DEN02,Coors Field,Denver,CO,41,4,1,0,6,21,5,4,0,37,5,2,1,0,18,7,4,0
939,939,20000614,LAN,ARI,False,1,5,LOS03,Dodger Stadium,Los Angeles,CA,39,7,2,0,2,18,7,2,1,35,5,1,0,0,13,12,3,1
940,940,20000614,MIL,MON,False,11,2,MIL05,County Stadium,Milwaukee,WI,37,7,0,1,0,23,2,4,0,45,6,3,0,3,17,8,8,0
941,941,20000614,PHI,FLO,False,1,8,PHI12,Veterans Stadium,Philadelphia,PA,44,6,5,1,1,21,5,5,0,34,0,3,1,0,20,7,3,0
942,942,20000614,PIT,ATL,False,4,8,PIT07,Three Rivers Stadium,Pittsburgh,PA,43,6,0,0,1,20,8,8,0,38,6,2,0,1,18,9,2,0
